english,malayalam
"Shockingly, according to the World Health Organization (WHO), not only are 430 million people currently living with disabling hearing loss, but more than 1 billion people aged between 12 and 35 years are at risk of hearing loss due to exposure to loud sounds at music gigs and clubs or on their devices.","ലോകാരോഗ്യ സംഘടന (ഡബ്ല്യൂ. എച്ച് . ഒ) ഞെട്ടിക്കുംവിധം പറയുന്നതനുസരിച്ച്, 430 ദശലക്ഷം ആളുകൾ കേൾവിശക്തിയില്ലായ്മയുടെ വൈകല്യത്തോടെ ജീവിക്കുന്നവരാണെന്നുമാത്രമല്ല, 12നും 35നും ഇടയിൽ പ്രായമുള്ള 100 കോടിയിലധികം ആളുകൾ സംഗീത പരിപാടികളുടെയും ക്ലബ്ബ്കളിലേയും സ്വന്തം ഉപകരണങ്ങളുടെയും വലിയ ശബ്ദങ്ങൾക്ക് വിധേയമാകുന്നതുകാരണം കേൾവിശക്തി നഷ്ടപ്പെടുന്ന ഭീഷണിയിലുമാണ്."
We should define individual risk.,വൈയക്തിക അപകടസാദ്ധ്യതയെ നാം നിര്‍വചിക്കണം.
"In fact, the caloric density, protein, carbohydrate and fat in breast milk are very important for the growth of the child.","വാസ്തവത്തില്‍, മുലപ്പാലിലുള്ള കലോറിസാന്ദ്രത, പ്രോട്ടീന്‍, അന്നജം, കൊഴുപ്പ് എന്നിവ കുഞ്ഞിന്‍റെ വളര്‍ച്ചയ്ക്ക് വളരെ പ്രധാനമാണ്."
"A casualty from drowning needs to be treated by a medical doctor, even if he/she seems to recover, because, as explained in Box 12.2, a secondary drowning may occur in him/her at a later stage.","വെള്ളത്തില്‍ മുങ്ങി അടിയന്തിര ചികിത്സ ആവശ്യമായ ഒരാളെ, അയാള്‍ സുഖം പ്രാപിക്കുകയാണെന്നു തോന്നിയാലും, ബോക്സ് 12.2 ൽ വിശദീകരിച്ചതുപോലെ അയാൾക്ക് ഒരു സെക്കൻഡറി ഡ്റൗണിങ് അനുഭവപ്പെടാമെന്നതിനാല്‍ ഒരു ഡോക്ടര്‍ ചികിത്സിക്കേണ്ടതുണ്ട്."
India has a comparative advantage in the area of Complementary Medicine and can be a world leader in the field.,പരിപൂരകവൈദ്യസമ്പ്രദായങ്ങളുടെ രംഗത്ത് ഇന്ത്യക്ക് താരതമ്യേന ഒരു മേല്‍ക്കൈ ഉണ്ടെന്നു മാത്രമല്ല ഈ രംഗത്ത് അതിന് ഒരു ലോകനേതാവാകാന്‍ കഴിയുകയും ചെയ്യും.
This is because India has an immensely rich and mature indigenous medical heritage of its own and strong foundations in western biomedical sciences.,അതീവസമ്പന്നവും പക്വവുമായ ഒരു തദ്ദേശീയ വൈദ്യപാരമ്പര്യവും പാശ്ചാത്യ ബയോമെഡിക്കല്‍ ശാസ്ത്രങ്ങളില്‍ ഉറപ്പുള്ള അടിത്തറയും ഇന്ത്യക്ക് ഉള്ളതുകൊണ്ടാണിത്.
"These are classified as anti-virals, anti-fungals, anti-protozoals and antibiotics according to the group of microbes they act upon.","ബാധിക്കുന്ന സൂക്ഷ്മജീവികളുടെ വർഗ്ഗങ്ങളെ അടിസ്ഥാനമാക്കി ഇവ ആന്‍റി വൈറല്‍, ആന്‍റി ഫംഗല്‍, ആന്‍റി പ്രോടോസോള്‍സ്, ആന്‍റി ബയോടിക്സ് എന്നിങ്ങനെ വര്‍ഗ്ഗീകരിക്കപ്പെട്ടിരിക്കുന്നു."
"These may include reduced feed or water intake, lethargy, watery or pale white mucoid discharge from the eyes, inflammation in the eyes, and abnormal stool (colour and form).","കുറഞ്ഞ തീറ്റയെടുക്കലോ വെള്ളംകുടിയോ, ആലസ്യം, കണ്ണുകളിൽനിന്നും നേർത്തതോ വിളറിവെളുത്തതോ ആയ മൂക്കളപോലുള്ള ദ്രവം പുറത്തുവരൽ, കണ്ണുവീക്കം, അസാധാരണമായ മലം (നിറത്തിലും രൂപത്തിലും) എന്നിവ ഇതിൽ ഉൾപ്പെടാം."
"Another important loco-regional administration of therapeutic radiopharmaceuticals is reported for the treatment of hepatocellular carcinoma (liver cancer), where radiolabeled micro-spheres of specific size or radiolabeled Lipiodol (a highly viscous liquid-ethyl ester of fatty acid derived from poppy seed oil) are injected through the hepatic artery of the patient.","ഹെപ്പറ്റോസെല്ലുലാർ കാർസിനോമ (കരളിൻ്റെ അർബുദം)യുടെ ചികിത്സയ്ക്കായി റേഡിയോലേബൽ ചെയ്യപ്പെട്ട നിശ്ചിത വലിപ്പത്തിലുള്ള സൂക്ഷ്മഗോളങ്ങളോ, റേഡിയോലേബൽ ചെയ്യപ്പെട്ട ലിപിയോഡോളോ (പോപ്പിവിത്തുകളിൽ നിന്നെടുത്തതും കൂടിയ ശ്യാനതയുള്ളതുമായ കൊഴുത്ത അമ്ലത്തിൻ്റെ ദ്രവരൂപത്തിലുള്ള ഈതൈൽ എസ്റ്റർ ) രോഗിയുടെ ഹെപ്പാറ്റിക് ധമനിയിലൂടെ കുത്തിവയ്ക്കുന്ന റേഡിയോഫാർമസ്യൂട്ടിക്കൽ ചികിത്സയുടെ ലോക്കോ-റീജ്യനൽ പ്രയോഗത്തിൻ്റെ മറ്റൊരു പ്രധാനപ്രയോഗം റിപ്പോർട്ട് ചെയ്യപ്പെട്ടു."
"This treatment modality, which is known as ""Radiation Synovectomy"" or ""Radiosynoviorthesis,"" employs the administration of radiolabeled particulates or radiolabeled colloids in the synovial cavities of the affected joints.",റേഡിയേഷന്‍ സിനോവെക്റ്റമി അഥവാ റേഡിയോസിനോവയോർത്തെസിസ്‌ എന്നറിയപ്പെടുന്ന ചികിത്സാസമ്പ്രദായം ബാധിക്കപ്പെട്ട സന്ധികളുടെ സിനോവിയല്‍ കാവിറ്റികളില്‍ റേഡിയോലേബല്‍ ചെയ്യപ്പെട്ട പര്‍ട്ടിക്കുലേറ്റ്സ് അഥവാ റേഡിയോലേബല്‍ ചെയ്യപ്പെട്ട കൊളോയിഡുകൾ ഉപയോഗിക്കുന്നു.
Cochlear implants also benefit people who have more significant hearing loss.,കൂടുതല്‍ ഗണ്യമായ ശ്രവണനഷ്ടമുള്ളവര്‍ക്കും കോക്ലിയാര്‍ ഇംപ്ലാന്‍റ് കൊണ്ട് പ്രയോജനമുണ്ടാകും.
"People who are hard of hearing usually communicate through spoken language and can benefit from hearing aids, cochlear implants, and other devices, as well as captioning.","കേള്‍വിക്ക് ബുദ്ധിമുട്ടുള്ളവര്‍ സാധാരണ സംവദിക്കുന്നത് സംസാരഭാഷയിലൂടെ, ശ്രവണ സഹായികള്‍, കോക്ലിയാര്‍ ഇംപ്ലാന്‍റുകള്‍, മറ്റ് ഉപകരണങ്ങള്‍ എന്നിവയുടെയും ചിത്രങ്ങളുടെയും പ്രയോജനം നേടിക്കൊണ്ടാണ്."
